# Using Bulk W data set with air above and below
# Thickness of W layer is 10 nm (0.01 microns)
# Incident Angle is 45 deg
# Wavelengths span the entire data set of W date: 400 nm - 6000 nm

# Angle (deg)   Wavelength (nm)  Reflectance  Transmission
  45.0000000000 2326.5800000000  0.3707074610 0.4271639674
  45.0000000000 2323.4200000000  0.3697027894 0.4282182294
  45.0000000000 2320.2800000000  0.3686901181 0.4292820262
  45.0000000000 2317.1400000000  0.3676728484 0.4303518419
  45.0000000000 2314.0100000000  0.3666492393 0.4314295120
  45.0000000000 2310.8900000000  0.3656192636 0.4325150893
  45.0000000000 2307.7800000000  0.3645828943 0.4336086273
  45.0000000000 2304.6800000000  0.3635405857 0.4347098474
  45.0000000000 2301.5800000000  0.3624930697 0.4358176639
  45.0000000000 2298.5000000000  0.3614373603 0.4369354022
  45.0000000000 2295.4200000000  0.3603903056 0.4380174555
  45.0000000000 2292.3500000000  0.3594050620 0.4388962274
  45.0000000000 2289.2900000000  0.3584141158 0.4397809164
  45.0000000000 2286.2300000000  0.3574194731 0.4406689261
  45.0000000000 2283.1900000000  0.3564170684 0.4415655335
  45.0000000000 2280.1500000000  0.3554106298 0.4424663285
  45.0000000000 2277.1200000000  0.3543984163 0.4433731563
  45.0000000000 2274.1000000000  0.3533802235 0.4442855647
  45.0000000000 2271.0800000000  0.3523581314 0.4452027197
  45.0000000000 2268.0800000000  0.3513284863 0.4461278223
  45.0000000000 2265.0800000000  0.3502947208 0.4470572476
  45.0000000000 2262.0900000000  0.3492555910 0.4479925059
  45.0000000000 2259.1100000000  0.3482098996 0.4489338247
  45.0000000000 2256.1400000000  0.3471584966 0.4498818760
  45.0000000000 2253.1700000000  0.3461029063 0.4508343582
  45.0000000000 2250.2100000000  0.3450413865 0.4517931370
  45.0000000000 2247.2600000000  0.3439737372 0.4527577371
  45.0000000000 2244.3200000000  0.3429003096 0.4537291973
  45.0000000000 2241.3800000000  0.3418226304 0.4547051970
  45.0000000000 2238.4600000000  0.3407377392 0.4556891057
  45.0000000000 2235.5400000000  0.3396480585 0.4566779643
  45.0000000000 2232.6200000000  0.3385538979 0.4576709240
  45.0000000000 2229.7200000000  0.3374521539 0.4586727567
  45.0000000000 2226.8200000000  0.3363460817 0.4596792663
  45.0000000000 2223.9300000000  0.3352339408 0.4606923369
  45.0000000000 2221.0500000000  0.3341157171 0.4617119989
  45.0000000000 2218.1800000000  0.3329917335 0.4627373874
  45.0000000000 2215.3100000000  0.3318630288 0.4637684527
  45.0000000000 2212.4500000000  0.3307839393 0.4647352024
  45.0000000000 2209.6000000000  0.3297516760 0.4656425259
  45.0000000000 2206.7500000000  0.3287154429 0.4665531855
  45.0000000000 2203.9100000000  0.3276736833 0.4674696110
  45.0000000000 2201.0800000000  0.3266263865 0.4683918255
  45.0000000000 2198.2600000000  0.3255735420 0.4693198522
  45.0000000000 2195.4400000000  0.3245168614 0.4702518358
  45.0000000000 2192.6300000000  0.3234547873 0.4711902321
  45.0000000000 2189.8300000000  0.3223869587 0.4721339510
  45.0000000000 2187.0400000000  0.3213135421 0.4730835704
  45.0000000000 2184.2500000000  0.3202362482 0.4740372281
  45.0000000000 2181.4700000000  0.3191533471 0.4749968282
  45.0000000000 2178.7000000000  0.3180648302 0.4759623934
  45.0000000000 2175.9300000000  0.3169725793 0.4769326314
  45.0000000000 2173.1700000000  0.3158739883 0.4779086809
  45.0000000000 2170.4200000000  0.3147702892 0.4788903832
  45.0000000000 2167.6800000000  0.3136609417 0.4798781365
  45.0000000000 2164.9400000000  0.3125476536 0.4808700668
  45.0000000000 2162.2100000000  0.3114287019 0.4818680888
  45.0000000000 2159.4800000000  0.3103059617 0.4828709186
  45.0000000000 2156.7600000000  0.3091773744 0.4838792905
  45.0000000000 2154.0500000000  0.3080431038 0.4848938160
  45.0000000000 2151.3500000000  0.3069031448 0.4859145163
  45.0000000000 2148.6500000000  0.3057592008 0.4869395085
  45.0000000000 2145.9600000000  0.3046095569 0.4879707147
  45.0000000000 2143.2800000000  0.3034543739 0.4890087675
  45.0000000000 2140.6000000000  0.3022950225 0.4900505594
  45.0000000000 2137.9300000000  0.3011299579 0.4910986248
  45.0000000000 2135.2700000000  0.3000346976 0.4918945643
  45.0000000000 2132.6100000000  0.2989483436 0.4926540503
  45.0000000000 2129.9600000000  0.2978567210 0.4934179560
  45.0000000000 2127.3200000000  0.2967603838 0.4941858942
  45.0000000000 2124.6800000000  0.2956610333 0.4949559533
  45.0000000000 2122.0500000000  0.2945568188 0.4957294127
  45.0000000000 2119.4200000000  0.2934497557 0.4965056246
  45.0000000000 2116.8100000000  0.2923363055 0.4972877884
  45.0000000000 2114.2000000000  0.2912198585 0.4980720740
  45.0000000000 2111.5900000000  0.2901004171 0.4988584797
  45.0000000000 2108.9900000000  0.2889762988 0.4996489221
  45.0000000000 2106.4000000000  0.2878475120 0.5004434015
  45.0000000000 2103.8100000000  0.2867157472 0.5012399981
  45.0000000000 2101.2300000000  0.2855793286 0.5020406299
  45.0000000000 2098.6600000000  0.2844382661 0.5028452961
  45.0000000000 2096.1000000000  0.2832925702 0.5036539958
  45.0000000000 2093.5300000000  0.2821455985 0.5044628838
  45.0000000000 2090.9800000000  0.2809928985 0.5052773230
  45.0000000000 2088.4300000000  0.2798367027 0.5060942657
  45.0000000000 2085.8900000000  0.2786759117 0.5069152326
  45.0000000000 2083.3600000000  0.2775105385 0.5077402211
  45.0000000000 2080.8300000000  0.2763422587 0.5085673040
  45.0000000000 2078.3000000000  0.2751710790 0.5093964766
  45.0000000000 2075.7900000000  0.2739936927 0.5102315845
  45.0000000000 2073.2700000000  0.2728150860 0.5110668485
  45.0000000000 2070.7700000000  0.2716303033 0.5119080396
  45.0000000000 2068.2700000000  0.2704426674 0.5127513019
  45.0000000000 2065.7800000000  0.2692874272 0.5135310656
  45.0000000000 2063.2900000000  0.2682589159 0.5140766288
  45.0000000000 2060.8100000000  0.2672270639 0.5146253272
  45.0000000000 2058.3300000000  0.2661932654 0.5151738192
  45.0000000000 2055.8600000000  0.2651560251 0.5157247233
  45.0000000000 2053.4000000000  0.2641160591 0.5162783353
  45.0000000000 2050.9400000000  0.2630736207 0.5168321084
  45.0000000000 2048.4900000000  0.2620277901 0.5173882631
  45.0000000000 2046.0500000000  0.2609787090 0.5179475076
  45.0000000000 2043.6100000000  0.2599277753 0.5185064676
  45.0000000000 2041.1700000000  0.2588751251 0.5190658478
  45.0000000000 2038.7500000000  0.2578176498 0.5196302205
  45.0000000000 2036.3200000000  0.2567605655 0.5201919305
  45.0000000000 2033.9100000000  0.2556980055 0.5207582900
  45.0000000000 2031.5000000000  0.2546339110 0.5213257561
  45.0000000000 2029.0900000000  0.2535680659 0.5218928507
  45.0000000000 2026.6900000000  0.2524989942 0.5224622216
  45.0000000000 2024.3000000000  0.2514268287 0.5230345979
  45.0000000000 2021.9100000000  0.2503529718 0.5236065558
  45.0000000000 2019.5300000000  0.2492759529 0.5241807503
  45.0000000000 2017.1500000000  0.2481980731 0.5247555803
  45.0000000000 2014.7800000000  0.2471163908 0.5253322798
  45.0000000000 2012.4100000000  0.2460332030 0.5259092446
  45.0000000000 2010.0500000000  0.2449470423 0.5264891470
  45.0000000000 2007.7000000000  0.2438577323 0.5270704592
  45.0000000000 2005.3500000000  0.2427669803 0.5276519922
  45.0000000000 2003.0100000000  0.2416733249 0.5282364253
  45.0000000000 2000.6700000000  0.2405781723 0.5288202852
  45.0000000000 1998.3300000000  0.2396242551 0.5292728531
  45.0000000000 1996.0100000000  0.2387701028 0.5296316514
  45.0000000000 1993.6900000000  0.2379145155 0.5299914447
  45.0000000000 1991.3700000000  0.2370585701 0.5303506356
  45.0000000000 1989.0600000000  0.2362000502 0.5307107728
  45.0000000000 1986.7500000000  0.2353401256 0.5310718831
  45.0000000000 1984.4500000000  0.2344783248 0.5314342921
  45.0000000000 1982.1600000000  0.2336140023 0.5317976128
  45.0000000000 1979.8700000000  0.2327483122 0.5321618840
  45.0000000000 1977.5800000000  0.2318822629 0.5325247046
  45.0000000000 1975.3000000000  0.2310139027 0.5328899816
  45.0000000000 1973.0300000000  0.2301425872 0.5332573247
  45.0000000000 1970.7600000000  0.2292709623 0.5336231801
  45.0000000000 1968.5000000000  0.2283964934 0.5339918756
  45.0000000000 1966.2400000000  0.2275218206 0.5343598593
  45.0000000000 1963.9800000000  0.2266463029 0.5347267246
  45.0000000000 1961.7400000000  0.2257664589 0.5350983347
  45.0000000000 1959.4900000000  0.2248879852 0.5354672697
  45.0000000000 1957.2600000000  0.2240056700 0.5358389077
  45.0000000000 1955.0200000000  0.2231236548 0.5362094712
  45.0000000000 1952.8000000000  0.2222384914 0.5365831176
  45.0000000000 1950.5700000000  0.2213541067 0.5369536336
  45.0000000000 1948.3600000000  0.2204655173 0.5373288384
  45.0000000000 1946.1400000000  0.2195783796 0.5377012990
  45.0000000000 1943.9400000000  0.2186875446 0.5380763781
  45.0000000000 1941.7300000000  0.2177970838 0.5384503242
  45.0000000000 1939.5400000000  0.2169036136 0.5388272810
  45.0000000000 1937.3400000000  0.2160110179 0.5392010209
  45.0000000000 1935.1600000000  0.2152151013 0.5394883190
  45.0000000000 1932.9700000000  0.2144276889 0.5397662155
  45.0000000000 1930.8000000000  0.2136368031 0.5400465984
  45.0000000000 1928.6200000000  0.2128470243 0.5403253386
  45.0000000000 1926.4600000000  0.2120544427 0.5406069772
  45.0000000000 1924.2900000000  0.2112623592 0.5408865237
  45.0000000000 1922.1300000000  0.2104684070 0.5411674235
  45.0000000000 1919.9800000000  0.2096725657 0.5414488195
  45.0000000000 1917.8300000000  0.2088769933 0.5417300580
  45.0000000000 1915.6900000000  0.2080790265 0.5420130238
  45.0000000000 1913.5500000000  0.2072807345 0.5422953707
  45.0000000000 1911.4200000000  0.2064806331 0.5425781634
  45.0000000000 1909.2900000000  0.2056802749 0.5428611690
  45.0000000000 1907.1600000000  0.2048802188 0.5431431199
  45.0000000000 1905.0400000000  0.2040778605 0.5434267429
  45.0000000000 1902.9300000000  0.2032737761 0.5437107596
  45.0000000000 1900.8200000000  0.2024694950 0.5439949530
  45.0000000000 1898.7100000000  0.2016655825 0.5442780481
  45.0000000000 1896.6100000000  0.2008594481 0.5445627689
  45.0000000000 1894.5100000000  0.2000531356 0.5448467705
  45.0000000000 1892.4200000000  0.1992452039 0.5451310977
  45.0000000000 1890.3300000000  0.1984371518 0.5454155542
  45.0000000000 1888.2500000000  0.1976281237 0.5457007855
  45.0000000000 1886.1700000000  0.1968184090 0.5459856514
  45.0000000000 1884.1000000000  0.1960071672 0.5462707858
  45.0000000000 1882.0300000000  0.1951958724 0.5465560097
  45.0000000000 1879.9700000000  0.1943836883 0.5468419602
  45.0000000000 1877.9100000000  0.1936111299 0.5471257337
  45.0000000000 1875.8500000000  0.1929438627 0.5474061383
  45.0000000000 1873.8000000000  0.1922741984 0.5476886088
  45.0000000000 1871.7500000000  0.1916041329 0.5479699149
  45.0000000000 1869.7100000000  0.1909328612 0.5482533691
  45.0000000000 1867.6700000000  0.1902606333 0.5485360397
  45.0000000000 1865.6400000000  0.1895872231 0.5488208494
  45.0000000000 1863.6100000000  0.1889128817 0.5491048568
  45.0000000000 1861.5900000000  0.1882368036 0.5493913919
  45.0000000000 1859.5700000000  0.1875609774 0.5496763102
  45.0000000000 1857.5500000000  0.1868842498 0.5499622124
  45.0000000000 1855.5400000000  0.1862058304 0.5502488077
  45.0000000000 1853.5300000000  0.1855276872 0.5505355813
  45.0000000000 1851.5300000000  0.1848473057 0.5508234264
  45.0000000000 1849.5300000000  0.1841672216 0.5511114390
  45.0000000000 1847.5400000000  0.1834849321 0.5514005032
  45.0000000000 1845.5500000000  0.1828023841 0.5516901202
  45.0000000000 1843.5700000000  0.1821188049 0.5519809005
  45.0000000000 1841.5800000000  0.1814358081 0.5522688372
  45.0000000000 1839.6100000000  0.1807498500 0.5525611734
  45.0000000000 1837.6300000000  0.1800656516 0.5528498541
  45.0000000000 1835.6700000000  0.1793779496 0.5531433177
  45.0000000000 1833.7000000000  0.1786920307 0.5534331053
  45.0000000000 1831.7400000000  0.1780039973 0.5537257302
  45.0000000000 1829.7900000000  0.1773144892 0.5540189173
  45.0000000000 1827.8400000000  0.1766254015 0.5543122078
  45.0000000000 1825.8900000000  0.1759356449 0.5546045002
  45.0000000000 1823.9500000000  0.1752444114 0.5548992089
  45.0000000000 1822.0100000000  0.1745969152 0.5551755291
  45.0000000000 1820.0700000000  0.1739742332 0.5554427512
  45.0000000000 1818.1400000000  0.1733494766 0.5557110249
  45.0000000000 1816.2100000000  0.1727245027 0.5559799192
  45.0000000000 1814.2900000000  0.1720986322 0.5562490633
  45.0000000000 1812.3700000000  0.1714719907 0.5565192105
  45.0000000000 1810.4600000000  0.1708444828 0.5567895902
  45.0000000000 1808.5500000000  0.1702162644 0.5570600005
  45.0000000000 1806.6400000000  0.1695884492 0.5573306162
  45.0000000000 1804.7400000000  0.1689586669 0.5576022192
  45.0000000000 1802.8400000000  0.1683287365 0.5578744080
  45.0000000000 1800.9500000000  0.1676980152 0.5581467847
  45.0000000000 1799.0600000000  0.1670665959 0.5584201268
  45.0000000000 1797.1700000000  0.1664357225 0.5586917041
  45.0000000000 1795.2900000000  0.1658028667 0.5589661694
  45.0000000000 1793.4100000000  0.1651705842 0.5592388512
  45.0000000000 1791.5300000000  0.1645376966 0.5595114938
  45.0000000000 1789.6600000000  0.1639034376 0.5597866180
  45.0000000000 1787.8000000000  0.1632685008 0.5600618644
  45.0000000000 1785.9300000000  0.1626342330 0.5603360998
  45.0000000000 1784.0700000000  0.1619993161 0.5606104378
  45.0000000000 1782.2200000000  0.1613625184 0.5608876210
  45.0000000000 1780.3700000000  0.1607263911 0.5611629524
  45.0000000000 1778.5200000000  0.1600896900 0.5614391817
  45.0000000000 1776.6800000000  0.1594518441 0.5617158586
  45.0000000000 1774.8400000000  0.1588146483 0.5619916492
  45.0000000000 1773.0000000000  0.1581769149 0.5622683176
  45.0000000000 1771.1700000000  0.1575386548 0.5625450173
  45.0000000000 1769.3400000000  0.1569216447 0.5626792588
  45.0000000000 1767.5100000000  0.1563053039 0.5628104439
  45.0000000000 1765.6900000000  0.1556882544 0.5629425069
  45.0000000000 1763.8800000000  0.1550705932 0.5630744267
  45.0000000000 1762.0600000000  0.1544546920 0.5632043472
  45.0000000000 1760.2500000000  0.1538381373 0.5633351173
  45.0000000000 1758.4500000000  0.1532215121 0.5634663478
  45.0000000000 1756.6400000000  0.1526062776 0.5635939023
  45.0000000000 1754.8500000000  0.1519891300 0.5637252289
  45.0000000000 1753.0500000000  0.1513738804 0.5638534988
  45.0000000000 1751.2600000000  0.1507580738 0.5639825702
  45.0000000000 1749.4700000000  0.1501430483 0.5641094735
  45.0000000000 1747.6900000000  0.1495279764 0.5642378067
  45.0000000000 1745.9100000000  0.1489130755 0.5643653548
  45.0000000000 1744.1300000000  0.1482989168 0.5644917312
  45.0000000000 1742.3600000000  0.1476843959 0.5646178262
  45.0000000000 1740.5900000000  0.1470705597 0.5647437608
  45.0000000000 1738.8200000000  0.1464580683 0.5648681212
  45.0000000000 1737.0600000000  0.1458446270 0.5649935761
  45.0000000000 1735.3000000000  0.1452321163 0.5651167685
  45.0000000000 1733.5500000000  0.1446191519 0.5652417001
  45.0000000000 1731.7900000000  0.1440082475 0.5653634562
  45.0000000000 1730.0500000000  0.1433958355 0.5654878248
  45.0000000000 1728.3000000000  0.1427861698 0.5656075817
  45.0000000000 1726.5600000000  0.1421755768 0.5657294120
  45.0000000000 1724.8200000000  0.1415659179 0.5658499580
  45.0000000000 1723.0900000000  0.1409560312 0.5659711412
  45.0000000000 1721.3600000000  0.1403792419 0.5660459879
  45.0000000000 1719.6300000000  0.1398650221 0.5660351536
  45.0000000000 1717.9100000000  0.1393507031 0.5660238989
  45.0000000000 1716.1900000000  0.1388377767 0.5660120346
  45.0000000000 1714.4700000000  0.1383254114 0.5659981639
  45.0000000000 1712.7600000000  0.1378127581 0.5659859669
  45.0000000000 1711.0500000000  0.1373017797 0.5659710218
  45.0000000000 1709.3400000000  0.1367911618 0.5659561668
  45.0000000000 1707.6400000000  0.1362805563 0.5659408395
  45.0000000000 1705.9400000000  0.1357708780 0.5659252288
  45.0000000000 1704.2400000000  0.1352629333 0.5659068376
  45.0000000000 1702.5500000000  0.1347542582 0.5658904422
  45.0000000000 1700.8600000000  0.1342468166 0.5658716057
  45.0000000000 1699.1700000000  0.1337408838 0.5658521061
  45.0000000000 1697.4900000000  0.1332345456 0.5658324371
  45.0000000000 1695.8100000000  0.1327292127 0.5658124472
  45.0000000000 1694.1300000000  0.1322257063 0.5657896279
  45.0000000000 1692.4600000000  0.1317215714 0.5657687626
  45.0000000000 1690.7900000000  0.1312187699 0.5657454022
  45.0000000000 1689.1200000000  0.1307175508 0.5657213457
  45.0000000000 1687.4600000000  0.1302160503 0.5656970613
  45.0000000000 1685.8000000000  0.1297156357 0.5656724178
  45.0000000000 1684.1400000000  0.1292171431 0.5656448957
  45.0000000000 1682.4900000000  0.1287181270 0.5656192847
  45.0000000000 1680.8400000000  0.1282205467 0.5655911239
  45.0000000000 1679.1900000000  0.1277246250 0.5655622337
  45.0000000000 1677.5500000000  0.1272285489 0.5655330563
  45.0000000000 1675.9100000000  0.1267336420 0.5655034808
  45.0000000000 1674.2700000000  0.1263118586 0.5653963423
  45.0000000000 1672.6400000000  0.1259214736 0.5652572695
  45.0000000000 1671.0100000000  0.1255320309 0.5651180238
  45.0000000000 1669.3800000000  0.1251438701 0.5649764134
  45.0000000000 1667.7600000000  0.1247557495 0.5648354648
  45.0000000000 1666.1300000000  0.1243698549 0.5646912965
  45.0000000000 1664.5200000000  0.1239829410 0.5645497207
  45.0000000000 1662.9000000000  0.1235980986 0.5644060140
  45.0000000000 1661.2900000000  0.1232130119 0.5642621892
  45.0000000000 1659.6800000000  0.1228296182 0.5641167295
  45.0000000000 1658.0700000000  0.1224474181 0.5639699652
  45.0000000000 1656.4700000000  0.1220651695 0.5638249361
  45.0000000000 1654.8700000000  0.1216843171 0.5636774921
  45.0000000000 1653.2800000000  0.1213036246 0.5635306731
  45.0000000000 1651.6800000000  0.1209252392 0.5633805880
  45.0000000000 1650.0900000000  0.1205468514 0.5632322249
  45.0000000000 1648.5100000000  0.1201688492 0.5630833692
  45.0000000000 1646.9200000000  0.1197926835 0.5629315587
  45.0000000000 1645.3400000000  0.1194172421 0.5627800243
  45.0000000000 1643.7600000000  0.1190429039 0.5626282535
  45.0000000000 1642.1900000000  0.1186690108 0.5624759697
  45.0000000000 1640.6200000000  0.1182964385 0.5623223310
  45.0000000000 1639.0500000000  0.1179251969 0.5621673324
  45.0000000000 1637.4800000000  0.1175552964 0.5620109689
  45.0000000000 1635.9200000000  0.1171855028 0.5618562986
